查询日期,Excel代码,匹配Wind代码,证券简称,基本信息查询状态,行情查询状态,缺失指标,缺失字段代码,冲突或校验信息,记录状态,原因,来源会话,原始请求ID
2026-09-11,2305986.IB,2305986.IB,23吉林债38,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305980.IB,2305980.IB,23上海债21,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305932.IB,2305932.IB,23四川债54,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305860.IB,2305860.IB,23福建债19,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305844.IB,2305844.IB,23黑龙江债27,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305798.IB,2305798.IB,23新疆债27,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305778.IB,2305778.IB,23四川债45,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e4238cec-6c38-47dc-8290-c6cef7659fdd;cce37d99-16a4-4218-9b54-3900aa2111fc
2026-09-11,2305565.IB,2305565.IB,23宁夏债09,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,4191aa17-45a0-48a9-9634-51d63a533e76;ded28797-bb19-4e28-9cd7-3119e28552eb
2026-09-11,2305558.IB,2305558.IB,23辽宁债19,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,4191aa17-45a0-48a9-9634-51d63a533e76;ded28797-bb19-4e28-9cd7-3119e28552eb
2026-09-11,2305529.IB,2305529.IB,23内蒙古债14,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,4191aa17-45a0-48a9-9634-51d63a533e76;ded28797-bb19-4e28-9cd7-3119e28552eb
2026-09-11,2305470.IB,2305470.IB,23内蒙古债12,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,bondType;yieldPct;remainingYears;duration;closeNetPrice,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,4191aa17-45a0-48a9-9634-51d63a533e76;ded28797-bb19-4e28-9cd7-3119e28552eb
2026-09-11,2271598.IB,2271598.IB,22广东债47,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271595.IB,2271595.IB,22重庆债34,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271590.IB,2271590.IB,22陕西债49,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271588.IB,2271588.IB,22陕西债47,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271583.IB,2271583.IB,22浙江债46,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271582.IB,2271582.IB,22兵团债10,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271581.IB,2271581.IB,22兵团债09,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271580.IB,2271580.IB,22兵团债08,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271579.IB,2271579.IB,22甘肃债23,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271571.IB,2271571.IB,22湖北债146,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271570.IB,2271570.IB,22湖北债145,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271569.IB,2271569.IB,22湖北债144,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271567.IB,2271567.IB,22吉林债47,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271559.IB,2271559.IB,22安徽债55,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271557.IB,2271557.IB,22四川债85,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271554.IB,2271554.IB,22青岛债29,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271552.IB,2271552.IB,22云南债28,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271551.IB,2271551.IB,22陕西债46,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271549.IB,2271549.IB,22河北债64,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271547.IB,2271547.IB,22天津债69,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271534.IB,2271534.IB,22上海债13,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271530.IB,2271530.IB,22大连债18,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271529.IB,2271529.IB,22大连债17,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271527.IB,2271527.IB,22贵州债40,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271524.IB,2271524.IB,22黑龙江债35,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271522.IB,2271522.IB,22新疆债25,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271520.IB,2271520.IB,22广西债37,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271519.IB,2271519.IB,22湖南债131,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271518.IB,2271518.IB,22湖南债130,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271509.IB,2271509.IB,22云南债27,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271507.IB,2271507.IB,22河南债67,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271504.IB,2271504.IB,22广东债44,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271503.IB,2271503.IB,22广东债43,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271486.IB,2271486.IB,22重庆债32,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271469.IB,2271469.IB,22贵州债29,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271468.IB,2271468.IB,22贵州债28,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271466.IB,2271466.IB,22江苏债23,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271464.IB,2271464.IB,22吉林债41,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271452.IB,2271452.IB,22宁波债20,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271451.IB,2271451.IB,22宁波债19,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271446.IB,2271446.IB,22宁波债14,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271439.IB,2271439.IB,22福建债49,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271412.IB,2271412.IB,22西藏债07,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271411.IB,2271411.IB,22西藏债06,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271376.IB,2271376.IB,22山东债51,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271367.IB,2271367.IB,22湖北债140,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271366.IB,2271366.IB,22湖北债139,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271365.IB,2271365.IB,22湖北债138,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271359.IB,2271359.IB,22安徽债53,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271358.IB,2271358.IB,22四川债84,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271357.IB,2271357.IB,22四川债83,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271347.IB,2271347.IB,22山西债31,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271332.IB,2271332.IB,22浙江债34,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271321.IB,2271321.IB,22甘肃债12,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271294.IB,2271294.IB,22黑龙江债22,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271280.IB,2271280.IB,22辽宁债17,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271262.IB,2271262.IB,22吉林债30,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271261.IB,2271261.IB,22吉林债29,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271259.IB,2271259.IB,22江西债51,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271229.IB,2271229.IB,22天津债39,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271190.IB,2271190.IB,22新疆债16,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
2026-09-11,2271189.IB,2271189.IB,22新疆债15,complete,partial,收盘价到期收益率（%）,yieldPct,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,eaef176c-ac9d-43f6-b8ac-c2e5a2c1b1fd;192ffb10-7f67-403d-9390-cf769a3cccf1
