查询日期,Excel代码,匹配Wind代码,稳定债券身份,证券简称,发行人,一般/专项分类,发行日期,到期日期,发行规模（亿元）,票面利率（%）,币种,收盘价到期收益率（%）,剩余期限（年）,修正久期（年）,债券余额（亿元）,收盘净价（元）,记录覆盖,字段完整,基本信息查询状态,行情查询状态,缺失指标,冲突或校验信息,记录状态,原因,来源会话,原始请求ID
2026-09-11,2205080.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205079.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205078.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205077.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205076.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205075.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205074.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205073.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205072.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205071.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205068.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205067.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205066.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205065.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205064.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205063.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205062.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205061.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205060.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205059.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205056.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205055.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205054.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205053.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205052.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,2205051.IB,,,,,,,,,,,,,,,,未取得,未完整,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
